year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,12.00,10.75,1.00,0.00,0.00,0.25,0.00,0.00,516.00,472.00,26.00,0.00,0.00,18.00
2025,5,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",667.00,45.00,28.71,0.00,0.00,0.00,16.29,1.00,0.00,2198.00,1625.00,0.00,0.00,0.00,573.00
2025,5,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",124.00,32.00,23.76,0.00,1.00,0.11,7.12,0.00,0.00,1935.00,1441.00,0.00,26.00,8.00,460.00
2025,5,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",217.00,90.00,73.16,0.00,0.00,0.50,16.35,0.00,0.00,4560.00,3864.00,0.00,0.00,20.00,676.00
2025,5,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.00,12.00,7.20,0.00,0.27,0.00,4.53,0.00,0.00,474.00,228.00,0.00,12.00,0.00,234.00
2025,5,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",751.00,50.00,34.03,0.00,0.00,0.00,15.97,5.00,0.00,2622.00,1481.00,0.00,0.00,0.00,1141.00
2025,5,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",92.00,19.00,13.53,0.00,0.00,0.00,5.47,1.00,0.00,763.00,576.00,0.00,0.00,0.00,187.00
2025,5,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1161.00,92.00,66.06,2.22,2.39,1.13,20.21,2.00,3.00,4291.00,3436.00,59.00,77.00,29.00,690.00
2025,5,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31.00,12.00,11.50,0.00,0.00,0.00,0.50,0.00,0.00,386.00,372.00,0.00,0.00,0.00,14.00
2025,5,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62.00,13.00,10.73,0.00,0.00,0.00,2.27,0.00,0.00,437.00,357.00,0.00,0.00,0.00,80.00
2025,5,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,225.00,0.00,0.00,0.00,0.00
2025,5,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",10.00,4.00,2.13,0.79,0.00,0.00,1.08,0.00,0.00,149.00,66.00,62.00,0.00,0.00,21.00
2025,5,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,20.00,18.82,0.00,0.00,0.00,1.18,0.00,0.00,1012.00,936.00,0.00,0.00,0.00,76.00
2025,5,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",156.00,50.00,43.72,0.00,0.00,0.47,5.81,0.00,0.00,1771.00,1374.00,0.00,0.00,7.00,390.00
2025,5,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",93.00,23.00,19.26,0.00,0.00,0.00,3.74,0.00,0.00,1296.00,1025.00,0.00,0.00,0.00,271.00
2025,5,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.00,17.00,14.52,0.00,0.00,0.00,2.48,0.00,0.00,499.00,378.00,0.00,0.00,0.00,121.00
2025,5,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,935.00,935.00,0.00,0.00,0.00,0.00
2025,5,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93.00,19.00,15.94,0.00,0.00,0.00,3.06,0.00,0.00,1228.00,1016.00,0.00,0.00,0.00,212.00
2025,5,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",151.00,38.00,6.05,4.63,12.77,0.57,13.99,7.00,1.00,1916.00,318.00,251.00,491.00,13.00,843.00
2025,5,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",35.00,8.00,1.96,0.00,2.50,0.00,3.54,3.00,0.00,234.00,103.00,0.00,59.00,0.00,72.00
2025,5,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,MQ,Envoy Air,ALB,"Albany, NY: Albany International",62.00,15.00,2.27,0.00,4.65,0.00,8.08,3.00,0.00,916.00,137.00,0.00,256.00,0.00,523.00
2025,5,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",153.00,35.00,7.48,4.73,9.44,0.00,13.35,7.00,0.00,1862.00,186.00,350.00,519.00,0.00,807.00
2025,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",105.00,19.00,1.86,0.60,13.76,0.00,2.78,1.00,0.00,923.00,128.00,15.00,710.00,0.00,70.00
2025,5,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",155.00,37.00,11.22,1.00,6.81,0.00,17.97,1.00,0.00,2591.00,824.00,91.00,166.00,0.00,1510.00
2025,5,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",92.00,18.00,4.15,0.00,10.87,0.00,2.99,5.00,0.00,849.00,228.00,0.00,452.00,0.00,169.00
2025,5,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",139.00,28.00,3.89,2.52,7.82,0.00,13.77,3.00,0.00,2190.00,122.00,1170.00,233.00,0.00,665.00
2025,5,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",94.00,17.00,5.54,0.00,7.08,0.00,4.38,1.00,0.00,661.00,185.00,0.00,234.00,0.00,242.00
2025,5,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",53.00,7.00,3.90,0.00,1.24,0.00,1.85,0.00,0.00,366.00,202.00,0.00,31.00,0.00,133.00
2025,5,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",14.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,33.00,0.00,0.00,17.00,0.00,16.00
2025,5,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",201.00,32.00,6.09,2.62,17.14,0.00,6.15,5.00,0.00,1505.00,326.00,151.00,703.00,0.00,325.00
2025,5,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",62.00,17.00,1.26,3.95,3.26,0.00,8.53,0.00,0.00,1149.00,30.00,327.00,241.00,0.00,551.00
2025,5,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",62.00,18.00,3.15,2.53,4.00,0.00,8.32,0.00,0.00,1244.00,186.00,274.00,157.00,0.00,627.00
2025,5,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",150.00,27.00,8.70,0.74,5.78,0.00,11.78,1.00,0.00,1542.00,339.00,43.00,256.00,0.00,904.00
2025,5,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",127.00,32.00,6.48,1.05,12.21,0.00,12.27,1.00,0.00,1988.00,466.00,93.00,516.00,0.00,913.00
2025,5,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",26.00,3.00,0.91,0.00,1.09,0.00,1.00,0.00,0.00,91.00,31.00,0.00,22.00,0.00,38.00
2025,5,MQ,Envoy Air,BOS,"Boston, MA: Logan International",149.00,42.00,5.34,10.63,17.22,0.00,8.82,0.00,0.00,2964.00,286.00,806.00,929.00,0.00,943.00
2025,5,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",70.00,16.00,4.24,1.43,3.15,0.00,7.18,2.00,0.00,885.00,170.00,79.00,124.00,0.00,512.00
2025,5,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",98.00,22.00,3.59,3.56,6.46,0.00,8.39,3.00,2.00,1294.00,108.00,243.00,203.00,0.00,740.00
2025,5,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",140.00,19.00,2.94,2.30,7.01,0.00,6.75,0.00,1.00,878.00,82.00,291.00,198.00,0.00,307.00
2025,5,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",87.00,22.00,6.85,0.07,11.21,0.00,3.86,0.00,1.00,856.00,216.00,4.00,385.00,0.00,251.00
2025,5,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",20.00,6.00,1.75,0.00,2.82,0.00,1.43,0.00,1.00,162.00,56.00,0.00,69.00,0.00,37.00
2025,5,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",62.00,14.00,1.91,3.05,3.43,0.00,5.60,1.00,0.00,1029.00,75.00,211.00,249.00,0.00,494.00
2025,5,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",58.00,15.00,4.52,0.00,8.05,0.00,2.43,0.00,0.00,470.00,168.00,0.00,212.00,0.00,90.00
2025,5,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",191.00,35.00,9.27,0.31,15.59,0.00,9.84,5.00,0.00,1283.00,392.00,35.00,455.00,0.00,401.00
2025,5,MQ,Envoy Air,CLD,"Carlsbad, CA: McClellan-Palomar",62.00,6.00,3.51,0.00,1.00,0.00,1.49,0.00,0.00,262.00,121.00,0.00,51.00,0.00,90.00
2025,5,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",94.00,15.00,4.74,1.28,2.34,0.00,6.63,0.00,0.00,758.00,144.00,144.00,69.00,0.00,401.00
2025,5,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",626.00,133.00,20.42,16.19,23.71,0.00,72.67,7.00,0.00,8142.00,1850.00,1080.00,796.00,0.00,4416.00
2025,5,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",315.00,92.00,13.67,3.70,41.03,0.53,33.08,4.00,0.00,5294.00,757.00,323.00,1511.00,28.00,2675.00
2025,5,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",150.00,26.00,6.59,1.30,4.05,0.00,14.06,1.00,0.00,1850.00,250.00,116.00,97.00,0.00,1387.00
2025,5,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",153.00,22.00,5.15,1.65,6.29,0.00,8.91,2.00,0.00,1375.00,130.00,224.00,309.00,0.00,712.00
2025,5,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",217.00,54.00,8.22,8.47,13.67,0.00,23.64,9.00,0.00,3637.00,305.00,1137.00,547.00,0.00,1648.00
2025,5,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",223.00,57.00,10.40,3.13,18.45,0.00,25.02,1.00,0.00,3709.00,567.00,400.00,977.00,0.00,1765.00
2025,5,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",56.00,7.00,0.66,0.00,4.00,0.00,2.34,1.00,0.00,409.00,83.00,0.00,106.00,0.00,220.00
2025,5,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,85.00,0.00,0.00
2025,5,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",440.00,100.00,12.41,5.20,49.91,0.00,32.48,13.00,1.00,5707.00,660.00,286.00,2071.00,0.00,2690.00
2025,5,MQ,Envoy Air,DEN,"Denver, CO: Denver International",30.00,22.00,0.05,3.30,12.28,0.98,5.38,0.00,0.00,1279.00,2.00,328.00,698.00,56.00,195.00
2025,5,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5244.00,1177.00,210.72,196.78,354.48,0.50,414.51,201.00,28.00,101539.00,20790.00,22057.00,22503.00,25.00,36164.00
2025,5,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",72.00,13.00,2.45,0.00,7.17,0.00,3.38,0.00,0.00,381.00,50.00,0.00,220.00,0.00,111.00
2025,5,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",12.00,3.00,0.00,0.00,1.16,0.00,1.84,0.00,0.00,133.00,0.00,0.00,28.00,0.00,105.00
2025,5,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",31.00,7.00,1.18,0.18,1.48,0.00,4.16,1.00,0.00,522.00,49.00,24.00,129.00,0.00,320.00
2025,5,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",122.00,18.00,5.65,0.90,5.68,0.00,5.77,2.00,0.00,851.00,235.00,21.00,277.00,0.00,318.00
2025,5,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.00,11.00,1.00,3.98,2.27,0.00,3.75,0.00,0.00,672.00,39.00,215.00,66.00,0.00,352.00
2025,5,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",96.00,40.00,1.00,0.00,32.29,0.00,6.71,21.00,0.00,3256.00,56.00,0.00,2586.00,0.00,614.00
2025,5,MQ,Envoy Air,EYW,"Key West, FL: Key West International",190.00,40.00,8.37,1.34,21.97,0.00,8.32,2.00,0.00,1700.00,475.00,82.00,726.00,0.00,417.00
2025,5,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",185.00,29.00,7.16,3.06,9.45,0.00,9.32,3.00,0.00,1824.00,430.00,259.00,423.00,0.00,712.00
2025,5,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,MQ,Envoy Air,FCA,"Kalispell, MT: Glacier Park International",27.00,6.00,0.89,1.00,4.11,0.00,0.00,0.00,0.00,273.00,48.00,142.00,83.00,0.00,0.00
2025,5,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",131.00,25.00,4.67,1.58,11.19,0.00,7.56,2.00,0.00,1181.00,195.00,119.00,360.00,0.00,507.00
2025,5,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",93.00,15.00,3.76,2.99,2.44,0.00,5.81,5.00,0.00,793.00,76.00,263.00,79.00,0.00,375.00
2025,5,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",151.00,38.00,14.31,4.65,8.14,0.00,10.90,3.00,0.00,2188.00,845.00,219.00,272.00,0.00,852.00
2025,5,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62.00,16.00,0.08,5.18,2.17,0.00,8.57,0.00,0.00,606.00,3.00,139.00,71.00,0.00,393.00
2025,5,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",35.00,9.00,2.00,0.03,3.35,1.00,2.61,0.00,0.00,483.00,49.00,6.00,134.00,44.00,250.00
2025,5,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",31.00,5.00,1.76,0.00,2.30,0.00,0.94,0.00,0.00,220.00,112.00,0.00,71.00,0.00,37.00
2025,5,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",35.00,8.00,0.18,0.19,4.14,0.00,3.49,3.00,0.00,555.00,24.00,26.00,309.00,0.00,196.00
2025,5,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",91.00,16.00,3.46,0.28,4.64,0.00,7.63,2.00,0.00,981.00,309.00,5.00,129.00,0.00,538.00
2025,5,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",93.00,26.00,4.22,2.99,8.50,0.00,10.29,3.00,0.00,1917.00,330.00,258.00,426.00,0.00,903.00
2025,5,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",41.00,4.00,0.65,0.00,1.20,0.00,2.15,0.00,0.00,123.00,13.00,0.00,28.00,0.00,82.00
2025,5,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",149.00,29.00,9.49,1.91,7.02,0.00,10.58,1.00,0.00,1602.00,607.00,148.00,291.00,0.00,556.00
2025,5,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",232.00,38.00,6.05,0.27,15.38,0.00,16.30,2.00,0.00,2414.00,422.00,72.00,626.00,0.00,1294.00
2025,5,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",124.00,32.00,6.38,4.09,10.90,0.00,10.63,0.00,1.00,1570.00,385.00,256.00,433.00,0.00,496.00
2025,5,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",42.00,18.00,2.02,0.85,6.93,0.00,8.20,3.00,0.00,1088.00,118.00,71.00,327.00,0.00,572.00
2025,5,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",122.00,30.00,6.72,2.71,15.35,0.00,5.22,3.00,2.00,1249.00,279.00,133.00,400.00,0.00,437.00
2025,5,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",124.00,22.00,5.97,1.07,7.52,0.00,7.44,5.00,0.00,1150.00,323.00,48.00,273.00,0.00,506.00
2025,5,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",89.00,23.00,3.58,0.99,6.52,0.00,11.91,2.00,1.00,1262.00,87.00,132.00,433.00,0.00,610.00
2025,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",97.00,19.00,3.51,2.14,6.99,0.00,6.36,3.00,0.00,1291.00,189.00,218.00,373.00,0.00,511.00
2025,5,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",149.00,32.00,4.60,4.09,11.47,0.00,11.84,6.00,0.00,1923.00,224.00,490.00,432.00,0.00,777.00
2025,5,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",150.00,24.00,6.84,0.36,6.10,0.00,10.71,3.00,0.00,1101.00,421.00,10.00,137.00,0.00,533.00
2025,5,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",86.00,13.00,5.13,0.38,4.84,0.00,2.65,0.00,0.00,584.00,275.00,6.00,187.00,0.00,116.00
2025,5,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",118.00,11.00,1.82,0.59,4.27,0.00,4.32,1.00,1.00,595.00,42.00,52.00,233.00,0.00,268.00
2025,5,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",91.00,22.00,4.60,0.00,10.35,0.00,7.05,2.00,0.00,747.00,131.00,0.00,295.00,0.00,321.00
2025,5,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",30.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,43.00,0.00,0.00,0.00,0.00,43.00
2025,5,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",128.00,25.00,2.93,1.87,8.19,0.00,12.01,7.00,0.00,1430.00,148.00,165.00,291.00,0.00,826.00
2025,5,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",126.00,30.00,5.52,2.35,6.91,0.00,15.21,4.00,0.00,1511.00,202.00,274.00,267.00,0.00,768.00
2025,5,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",8.00,2.00,0.79,0.13,0.63,0.00,0.45,0.00,0.00,179.00,31.00,18.00,88.00,0.00,42.00
2025,5,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",327.00,73.00,11.07,7.52,20.12,0.00,34.28,9.00,0.00,4670.00,469.00,562.00,863.00,0.00,2776.00
2025,5,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",147.00,33.00,8.05,1.80,11.97,0.00,11.18,10.00,0.00,1848.00,443.00,190.00,544.00,0.00,671.00
2025,5,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",91.00,9.00,2.09,0.13,2.53,0.00,4.25,1.00,0.00,519.00,115.00,18.00,68.00,0.00,318.00
2025,5,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",181.00,49.00,4.88,8.84,18.45,0.00,16.84,7.00,1.00,3220.00,242.00,971.00,972.00,0.00,1035.00
2025,5,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",97.00,16.00,4.23,0.00,5.75,0.00,6.02,2.00,0.00,819.00,169.00,0.00,231.00,0.00,419.00
2025,5,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",29.00,6.00,2.35,0.00,0.60,0.00,3.06,0.00,0.00,334.00,88.00,0.00,26.00,0.00,220.00
2025,5,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",87.00,11.00,4.04,0.00,4.32,0.00,2.64,2.00,0.00,549.00,235.00,0.00,159.00,0.00,155.00
2025,5,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",58.00,6.00,1.86,0.02,3.57,0.00,0.55,3.00,0.00,445.00,57.00,1.00,358.00,0.00,29.00
2025,5,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",151.00,35.00,9.04,5.10,8.55,0.00,12.30,6.00,0.00,2083.00,333.00,678.00,305.00,0.00,767.00
2025,5,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",54.00,10.00,1.94,1.00,3.63,0.00,3.43,0.00,1.00,538.00,63.00,204.00,80.00,0.00,191.00
2025,5,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1039.00,203.00,48.75,20.16,58.88,1.37,73.84,11.00,1.00,13732.00,3645.00,1541.00,2225.00,31.00,6290.00
2025,5,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",90.00,23.00,1.09,1.45,6.51,0.00,13.95,1.00,1.00,1213.00,39.00,61.00,205.00,0.00,908.00
2025,5,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",93.00,20.00,5.77,2.95,1.48,0.00,9.80,7.00,0.00,1207.00,222.00,296.00,69.00,0.00,620.00
2025,5,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",58.00,10.00,2.94,0.94,1.41,0.00,4.70,0.00,0.00,785.00,183.00,116.00,64.00,0.00,422.00
2025,5,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",58.00,27.00,3.04,0.00,19.31,0.00,4.65,0.00,0.00,1222.00,148.00,0.00,840.00,0.00,234.00
2025,5,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",92.00,12.00,3.44,0.45,2.23,0.00,5.88,2.00,0.00,561.00,154.00,25.00,77.00,0.00,305.00
2025,5,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",4.00,1.00,0.00,0.78,0.22,0.00,0.00,0.00,0.00,245.00,0.00,192.00,53.00,0.00,0.00
2025,5,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",127.00,37.00,5.88,1.45,19.59,0.00,10.08,2.00,0.00,1494.00,307.00,65.00,623.00,0.00,499.00
2025,5,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",68.00,16.00,1.87,0.67,9.36,0.00,4.11,5.00,0.00,633.00,49.00,68.00,337.00,0.00,179.00
2025,5,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,6.00,0.54,1.16,2.56,0.00,1.74,0.00,0.00,541.00,20.00,243.00,159.00,0.00,119.00
2025,5,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",54.00,9.00,1.80,1.86,2.43,0.00,2.90,1.00,0.00,384.00,65.00,57.00,74.00,0.00,188.00
2025,5,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",237.00,43.00,10.34,1.84,13.19,0.00,17.63,7.00,1.00,2866.00,420.00,644.00,657.00,0.00,1145.00
2025,5,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",37.00,6.00,2.96,0.00,0.35,0.00,2.69,1.00,0.00,256.00,150.00,0.00,22.00,0.00,84.00
2025,5,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",4451.00,895.00,183.96,46.05,332.16,3.17,329.66,63.00,6.00,56897.00,15084.00,5770.00,14678.00,147.00,21218.00
2025,5,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",32.00,6.00,2.38,0.00,2.29,0.00,1.33,1.00,0.00,343.00,166.00,0.00,129.00,0.00,48.00
2025,5,MQ,Envoy Air,PDX,"Portland, OR: Portland International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",779.00,105.00,25.67,2.91,22.17,1.00,53.24,1.00,1.00,6653.00,2257.00,140.00,863.00,31.00,3362.00
2025,5,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",93.00,17.00,3.64,1.61,6.66,0.00,5.09,2.00,0.00,894.00,238.00,96.00,328.00,0.00,232.00
2025,5,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",141.00,26.00,9.08,1.00,9.77,0.00,6.14,2.00,1.00,1052.00,346.00,78.00,283.00,0.00,345.00
2025,5,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",142.00,21.00,5.74,0.59,10.31,0.00,4.36,1.00,0.00,806.00,274.00,56.00,336.00,0.00,140.00
2025,5,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",20.00,4.00,0.00,0.00,1.67,0.00,2.33,0.00,0.00,102.00,0.00,0.00,50.00,0.00,52.00
2025,5,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2025,5,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",116.00,21.00,7.43,2.14,5.74,0.00,5.68,5.00,3.00,1042.00,347.00,59.00,220.00,0.00,416.00
2025,5,MQ,Envoy Air,RDM,"Bend/Redmond, OR: Roberts Field",61.00,9.00,3.54,0.00,0.66,0.00,4.80,0.00,0.00,456.00,249.00,0.00,39.00,0.00,168.00
2025,5,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",113.00,17.00,3.07,0.44,5.50,0.00,8.00,1.00,1.00,813.00,155.00,17.00,149.00,0.00,492.00
2025,5,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",86.00,12.00,1.79,0.10,4.60,0.00,5.51,0.00,0.00,513.00,47.00,4.00,156.00,0.00,306.00
2025,5,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",122.00,15.00,4.41,0.00,6.10,0.00,4.49,1.00,0.00,549.00,140.00,0.00,229.00,0.00,180.00
2025,5,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",3.00,2.00,0.13,0.00,0.35,0.00,1.52,0.00,0.00,123.00,10.00,0.00,28.00,0.00,85.00
